soc_code,title,aai,aai_manus,rank,frey_probability,label,occupation,claude_usage,employment_2025,median_wage_2025,employment_2010,median_wage_2010,education_level,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,rl_feasibility,cognitive_ability_share
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.110234910118043,0.1030355568207447,362.0,0.65,,"Heating, air conditioning, and refrigeration mechanics and installers",0.00631913590702395,409670.0,61010.0,224320.0,42530.0,Postsecondary nondegree award,0.0701754385964912,0.1052631578947368,0.1403508771929824,0.0701754385964912,0.1403508771929824,0.2105263157894736,10.714285714285714,0.42675932798056815
49-9031,Home Appliance Repairers,0.0959165717889677,0.090888901409805,397.0,0.72,,Home appliance repairers,0.0033224322810125996,32150.0,50990.0,33180.0,34730.0,High school diploma or equivalent,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454,13.83448275862069,0.43594822098040603
49-9041,Industrial Machinery Mechanics,0.135314524250742,0.1311661230018434,374.0,0.67,,Industrial machinery mechanics,0.01452749801305515,439640.0,64520.0,275370.0,45420.0,High school diploma or equivalent,0.1935483870967742,0.2741935483870967,0.3548387096774194,0.064516129032258,0.1451612903225806,0.2258064516129032,23.78125,0.40277869665894817
49-9043,"Maintenance Workers, Machinery",0.1164533535270315,0.1128903126945566,499.0,0.86,,"Maintenance workers, machinery",,60020.0,60850.0,69480.0,38460.0,High school diploma or equivalent,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142,11.18888888888889,0.4151824817518248
49-9044,Millwrights,0.1051912243553512,0.1038099166013594,325.0,0.59,,Millwrights,0.0029967036260113,40330.0,65700.0,36670.0,48360.0,High school diploma or equivalent,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0,0.4035817077070674
49-9045,"Refractory Materials Repairers, Except Brickmasons",0.0743770894743163,0.0746896298760344,451.0,0.82,,"Refractory materials repairers, except brickmasons",,1080.0,61290.0,2060.0,42350.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041657594890777
49-9051,Electrical Power-Line Installers and Repairers,0.0880966815122721,0.0849890574189871,166.0,0.097,,Electrical power-line installers and repairers,0.0023452463160089,131070.0,95320.0,105540.0,58030.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0,0.0,1.3304347826086957,0.40762017960908614
49-9052,Telecommunications Line Installers and Repairers,0.0880196704028528,0.0813086641470808,297.0,0.49,,Telecommunications line installers and repairers,0.0022149548540084,97720.0,74330.0,156350.0,50850.0,High school diploma or equivalent,0.03125,0.03125,0.03125,0.0,0.03125,0.0625,6.652631578947369,0.42203860673837174
49-9061,Camera and Photographic Equipment Repairers,0.1231409090895506,0.1286018131431598,658.0,0.97,,Camera and photographic equipment repairers,0.009283266667535225,1650.0,52720.0,2810.0,37180.0,High school diploma or equivalent,0.04,0.24,0.44,0.0,0.04,0.08,12.32,0.4858643982987241
49-9062,Medical Equipment Repairers,0.1347929093977608,0.1376941566184074,232.0,0.27,,Medical equipment repairers,0.0124428346210472,65990.0,61660.0,32980.0,44490.0,Associate's degree,0.1515151515151515,0.303030303030303,0.4545454545454546,0.2121212121212121,0.2727272727272727,0.3333333333333333,20.35,0.44737221022318224
49-9063,Musical Instrument Repairers and Tuners,0.0853419438451999,0.0858749051993463,545.0,0.91,,Musical instrument repairers and tuners,0.0032572865500123,5380.0,46420.0,5650.0,31760.0,High school diploma or equivalent,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,0.4313474268631219
49-9064,Watch and Clock Repairers,0.0890834479012882,0.0921869635508701,697.0,0.99,,Watch repairers,0.0023452463160089,1310.0,67230.0,2240.0,37180.0,High school diploma or equivalent,0.1333333333333333,0.1999999999999999,0.2666666666666666,0.0666666666666666,0.1666666666666666,0.2666666666666666,15.740000000000002,0.4634268537074149
49-9071,"Maintenance and Repair Workers, General",0.1253808735883289,0.1218700933252519,352.0,0.64,,"Maintenance and repair workers, general",0.008436372164532024,1529700.0,49590.0,1217820.0,34730.0,High school diploma or equivalent,0.0392156862745098,0.1372549019607843,0.2352941176470588,0.0,0.0784313725490196,0.1568627450980392,11.41851851851852,0.41909109491040397
49-9081,Wind Turbine Service Technicians,0.1011548401956123,0.093023347921465,,,,Wind Turbine Service Technicians,,9980.0,64120.0,,,Postsecondary nondegree award,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,13.191666666666668,0.4216072024008003
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.1079669799417579,0.1063726987542689,597.0,0.94,,"Coin, vending, and amusement machine servicers and repairers",,26410.0,47450.0,36240.0,30490.0,High school diploma or equivalent,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.1785714285714285,0.1964285714285714,0.2142857142857142,23.605555555555554,0.42947738386308065
49-9092,Commercial Divers,0.0971406442724188,0.0944529745491946,202.0,0.18,,Commercial divers,0.0059934072520227,3450.0,72990.0,3720.0,51360.0,Postsecondary nondegree award,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0888888888888888,0.1777777777777777,0.0,0.4164943285078648
49-9094,Locksmiths and Safe Repairers,0.0936562914784954,0.0841653498836532,420.0,0.77,,Locksmiths and safe repairers,,15040.0,51320.0,15850.0,35550.0,High school diploma or equivalent,0.08,0.08,0.08,0.08,0.08,0.08,5.557142857142857,0.42869366799771813
49-9095,Manufactured Building and Mobile Home Installers,0.1072865440613224,0.0979665957094027,203.0,0.18,,Manufactured building and mobile home installers,,3020.0,45990.0,5760.0,28760.0,High school diploma or equivalent,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1538461538461538,4.957142857142857,0.3954628699710522
49-9096,Riggers,0.1061071484326248,0.1050934458123869,527.0,0.89,,Riggers,,22530.0,62640.0,13660.0,42780.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.037037037037037,0.074074074074074,4.457142857142857,0.3991221860399264
49-9097,Signal and Track Switch Repairers,0.1035685835509839,0.0942443217234104,543.0,0.9,,Signal and track switch repairers,,8720.0,92460.0,7400.0,53230.0,High school diploma or equivalent,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,5.2,0.4133494982151275
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",0.1256127374774658,0.1231913252112088,434.0,0.79,,"Helpers–installation, maintenance, and repair workers",0.00214980912300815,95580.0,39630.0,123220.0,24260.0,High school diploma or equivalent,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,3.7375,0.3937269639372696
51-1011,First-Line Supervisors of Production and Operating Workers,0.1490811786810984,0.1582621153627726,73.0,0.016,,First-line supervisors of production and operating workers,0.0027361207020103,673430.0,74450.0,555260.0,53090.0,High school diploma or equivalent,0.15,0.4,0.65,0.0,0.225,0.45,46.675,0.48335007894359117
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.1253325500297298,0.1213502476708966,436.0,0.79,,"Aircraft structure, surfaces, rigging, and systems assemblers",0.006123698714023233,34020.0,65380.0,36320.0,44820.0,High school diploma or equivalent,0.0,0.025,0.05,0.0,0.025,0.05,2.82962962962963,0.42213990596951134
51-2021,"Coil Winders, Tapers, and Finishers",0.0970973124413732,0.0973592678343905,403.0,0.73,,"Coil winders, tapers, and finishers",,12840.0,48220.0,14930.0,28650.0,High school diploma or equivalent,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778,13.636363636363637,0.42106979778212655
51-2022,Electrical and Electronic Equipment Assemblers,0.1530811267896011,0.1484442860173722,621.0,0.95,1.0,Electrical and electronic equipment assemblers,0.00456020117001725,,,180440.0,29100.0,,0.0384615384615384,0.0961538461538461,0.1538461538461538,0.0,0.0576923076923076,0.1153846153846153,17.875,0.43962995176721753
51-2023,Electromechanical Equipment Assemblers,0.107984852474726,0.106324252741357,648.0,0.97,,Electromechanical equipment assemblers,0.0054722414040207,,,48980.0,31640.0,,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,9.328571428571427,0.43848229877758377
51-2031,Engine and Other Machine Assemblers,0.1292037731203539,0.1227452831550184,449.0,0.82,,Engine and other machine assemblers,0.02052090526507795,34000.0,53710.0,33310.0,36310.0,High school diploma or equivalent,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,5.2,0.41198061958596394
51-2041,Structural Metal Fabricators and Fitters,0.1049227214690079,0.1047681142688936,275.0,0.41,,Structural metal fabricators and fitters,,52360.0,51330.0,79540.0,34530.0,High school diploma or equivalent,0.0,0.0227272727272727,0.0454545454545454,0.0,0.0227272727272727,0.0454545454545454,4.591304347826087,0.41693105316103063
51-2051,Fiberglass Laminators and Fabricators,0.0716702662101399,0.0691346129228113,,,,Fiberglass Laminators and Fabricators,,16170.0,46880.0,,,High school diploma or equivalent,0.0,0.0208333333333333,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.40652038485498715
51-2061,Timing Device Assemblers and Adjusters,0.0799538656700334,0.0820279785538316,,,,Timing Device Assemblers and Adjusters,,250.0,62620.0,,,High school diploma or equivalent,0.0,0.06,0.12,0.0,0.0,0.0,4.411764705882353,0.44878926701570676
51-2092,Team Assemblers,0.1514958761569047,0.1499071544027093,646.0,0.97,,Team assemblers,,,,928170.0,27180.0,,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.0,0.088235294117647,0.1764705882352941,19.83636363636364,0.43053317990026857
51-3011,Bakers,0.0916901004719193,0.0968337436037864,522.0,0.89,,Bakers,0.008577521248365867,236200.0,37160.0,140790.0,23450.0,No formal educational credential,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117,19.905555555555555,0.44964028776978426
51-3021,Butchers and Meat Cutters,0.0829086014002038,0.0937307869023693,583.0,0.93,,Butchers and meat cutters,,136430.0,40140.0,125910.0,28600.0,No formal educational credential,0.0526315789473684,0.131578947368421,0.2105263157894736,0.0,0.0263157894736842,0.0526315789473684,18.57272727272727,0.4137828384311975
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",0.0666559115723744,0.0705844647683338,593.0,0.94,,"Meat, poultry, and fish cutters and trimmers",,145700.0,38300.0,163080.0,22330.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40766063242949263
51-3023,Slaughterers and Meat Packers,0.0634200860169903,0.0618206303051184,333.0,0.6,,Slaughterers and meat packers,,69950.0,40130.0,88500.0,23380.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38794178794178785
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.1120756339334003,0.1113911534214879,548.0,0.91,,"Food and tobacco roasting, baking, and drying machine operators and tenders",,20370.0,44810.0,18710.0,27140.0,No formal educational credential,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,21.931578947368422,0.4153928462243962
51-3092,Food Batchmakers,0.1015040355728123,0.1048508555625781,385.0,0.7,,Food batchmakers,0.026240700446899655,174520.0,42290.0,97220.0,24640.0,High school diploma or equivalent,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795,21.448,0.4386555938577249
51-3093,Food Cooking Machine Operators and Tenders,0.1153926235358903,0.11745976129912,341.0,0.61,,Food cooking machine operators and tenders,0.0022149548540084,31250.0,41590.0,32220.0,23380.0,High school diploma or equivalent,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.0,0.032258064516129,0.064516129032258,16.988235294117647,0.428254320596163
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.087409882907878,0.0889607210125924,560.0,0.91,,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,60840.0,47720.0,76260.0,31730.0,High school diploma or equivalent,0.0,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.125,16.1375,0.3928445912701202
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.1369300011724711,0.1291671828900055,587.0,0.93,,"Forging machine setters, operators, and tenders, Metal and Plastic",,8930.0,49030.0,22110.0,33550.0,High school diploma or equivalent,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,8.976923076923077,0.425196261682243
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.1186384947289264,0.1214778256514435,471.0,0.83,,"Rolling machine setters, operators, and tenders, metal and plastic",,25250.0,50140.0,31900.0,36680.0,High school diploma or equivalent,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,19.36842105263158,0.4058126297461996
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.1088687778037884,0.1093545931914448,427.0,0.78,,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,171200.0,46330.0,182170.0,29370.0,High school diploma or equivalent,0.0,0.01,0.02,0.0,0.02,0.04,8.019354838709678,0.40480591497227353
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1088163753029055,0.1097732832249934,590.0,0.94,,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",0.0019543719300074,4680.0,49080.0,22390.0,32370.0,High school diploma or equivalent,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,11.841176470588236,0.4255707096491867
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1333162487002453,0.1329484887036196,624.0,0.95,,"Grinding, lapping, polishing, and buﬃng machine tool setters, operators, and tenders, metal and plastic",,67000.0,46550.0,70120.0,30670.0,High school diploma or equivalent,0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161,17.905555555555555,0.41314220834516024
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1189584352206399,0.1169740862409246,477.0,0.84,,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,16710.0,50620.0,40970.0,34650.0,High school diploma or equivalent,0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258,14.194444444444445,0.4104098115465151
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.1176765695931248,0.1232774087497494,678.0,0.98,,"Milling and planing machine setters, operators, and tenders, metal and plastic",,12460.0,52800.0,20520.0,36340.0,High school diploma or equivalent,0.2068965517241379,0.2413793103448275,0.2758620689655172,0.0,0.0689655172413793,0.1379310344827586,18.89333333333333,0.42569511025886875
51-4041,Machinists,0.1248604735798988,0.1237569360227307,358.0,0.65,,Machinists,0.018284235167402765,287050.0,58750.0,352650.0,38520.0,High school diploma or equivalent,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795,18.196551724137933,0.42745153933865443
51-4051,Metal-Refining Furnace Operators and Tenders,0.0997401697959876,0.0972186307294653,516.0,0.88,,Metal-refining furnace operators and tenders,,16780.0,54430.0,15210.0,38460.0,High school diploma or equivalent,0.0833333333333333,0.1041666666666666,0.125,0.0,0.0416666666666666,0.0833333333333333,6.9399999999999995,0.39957931876781116
51-4052,"Pourers and Casters, Metal",0.0852883610716397,0.0832842349126704,503.0,0.87,,"Pourers and casters, metal",,4560.0,51810.0,11190.0,34030.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40153799758745473
51-4061,"Model Makers, Metal and Plastic",0.1407007013346058,0.1379206860824965,581.0,0.93,,"Model makers, metal and plastic",,2610.0,63340.0,6000.0,42740.0,High school diploma or equivalent,0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742,17.975,0.4277750679395164
51-4062,"Patternmakers, Metal and Plastic",0.1383157092329349,0.138304091161555,539.0,0.9,,"Patternmakers, metal and plastic",0.012377688890047,1470.0,58000.0,4390.0,37200.0,High school diploma or equivalent,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0,0.1304347826086956,0.2608695652173913,16.766666666666666,0.4338957630296212
51-4071,Foundry Mold and Coremakers,0.079372249723614,0.0768256035517568,370.0,0.67,,Foundry mold and coremakers,,12790.0,48110.0,10040.0,30500.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878420816509645
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.1094531078912683,0.1058936893230586,620.0,0.95,,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",0.0027361207020103,150470.0,44350.0,114760.0,28160.0,High school diploma or equivalent,0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651,12.310344827586206,0.40754369825206993
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1177775616366556,0.1199851614350289,552.0,0.91,,"Multiple machine tool setters, operators, and tenders, metal and plastic",0.1089236622324139,124590.0,47180.0,69330.0,31820.0,High school diploma or equivalent,0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795,14.08095238095238,0.4240282685512368
51-4111,Tool and Die Makers,0.1278296552817029,0.1286208764562067,473.0,0.84,,Tool and die makers,0.0841682844523198,56930.0,64050.0,66530.0,46930.0,Postsecondary nondegree award,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,16.429411764705883,0.44354719217661875
51-4121,"Welders, Cutters, Solderers, and Brazers",0.104694222585757,0.1072912208515615,598.0,0.94,,"Welders, cutters, solderers, and brazers",0.0036481609360138,416210.0,53750.0,314260.0,35450.0,High school diploma or equivalent,0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196,4.213793103448276,0.4116694928318175
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.1188792544392226,0.120754116661978,342.0,0.61,,"Welding, soldering, and brazing machine setters, operators, and tenders",,31600.0,47920.0,38530.0,33810.0,High school diploma or equivalent,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,22.36551724137931,0.4071966898182355
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.0921572041041626,0.0960710132726382,556.0,0.91,,"Heat treating equipment setters, operators, and tenders, metal and plastic",,14000.0,48750.0,18300.0,32990.0,High school diploma or equivalent,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,18.29565217391304,0.40062491509305787
51-4192,"Layout Workers, Metal and Plastic",0.111528386690752,0.1196114645916019,476.0,0.84,,"Layout workers, metal and plastic",0.0029967036260113,5970.0,63870.0,8770.0,39830.0,High school diploma or equivalent,0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565,12.092857142857143,0.44512150888647084
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0989446982048094,0.0994837285535727,569.0,0.92,,"Plating and coating machine setters, operators, and tenders, metal and plastic",0.0019543719300074,32410.0,43960.0,30580.0,28980.0,High school diploma or equivalent,0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,10.815151515151515,0.4233409610983981
51-4194,"Tool Grinders, Filers, and Sharpeners",0.1112303357362501,0.1134304036978542,520.0,0.88,,"Tool grinders, filers, and sharpeners",,5600.0,50060.0,11930.0,34440.0,High school diploma or equivalent,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,3.238888888888889,0.42543765630582353
51-5111,Prepress Technicians and Workers,0.0985316582111889,0.1116800864100549,660.0,0.97,,Prepress technicians and workers,0.017849930294067767,23840.0,48690.0,48070.0,36280.0,Postsecondary nondegree award,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875,41.766666666666666,0.49650593990216635
